1046.67	2	0.129533	30.6573	0.907383	1.26348	1077.32	1047.93	Salida
1047.93	1	0	0	0	0	1077.32	1052.97	Salida
1052.97	0	0	0	0	0	1077.32	0	Llegada
1077.32	1	0.37307	14.7898	0.312361	15.1267	1092.11	1092.45	Llegada
1092.11	2	0.286094	18.7715	0.353495	13.5185	1110.88	1092.45	Salida
1092.45	1	0	0	0	0	1110.88	1105.63	Salida
1105.63	0	0	0	0	0	1110.88	0	Llegada
1110.88	1	0.537712	9.30648	0.162214	23.6449	1120.19	1134.53	Llegada
1120.19	2	0.281106	19.0353	0.0819006	32.5292	1139.23	1134.53	Salida
1134.53	1	0	0	0	0	1139.23	1152.72	Llegada
1139.23	2	0.2346	21.7481	0.444003	10.555	1160.97	1149.78	Salida
1149.78	1	0	0	0	0	1160.97	1152.72	Salida
1152.72	0	0	0	0	0	1160.97	0	Llegada
1160.97	1	0.521357	9.7698	0.546996	7.84307	1170.74	1168.82	Salida
1168.82	0	0	0	0	0	1170.74	0	Llegada
1170.74	1	0.620855	7.14988	0.0120304	57.4641	1177.89	1228.21	Llegada
1177.89	2	0.177091	25.9664	0.158856	23.9169	1203.86	1201.81	Salida
1201.81	1	0	0	0	0	1203.86	1228.21	Llegada
1203.86	2	0.354362	15.5615	0.396813	12.0158	1219.42	1215.88	Salida
1215.88	1	0	0	0	0	1219.42	1228.21	Llegada
1219.42	2	0.994293	0.0858533	0.505141	8.87794	1219.51	1228.21	Llegada
1219.51	3	0.387784	14.2096	0.946969	0.70835	1233.72	1220.22	Salida
1220.22	2	0	0	0	0	1233.72	1228.21	Salida
1228.21	1	0	0	0	0	1233.72	1228.3	Salida
1228.3	0	0	0	0	0	1233.72	0	Llegada
1233.72	1	0.410013	13.3735	0.27418	16.8216	1247.09	1250.54	Llegada
1247.09	2	0.0667263	40.6073	0.470356	9.80546	1287.7	1250.54	Salida
1250.54	1	0	0	0	0	1287.7	1256.9	Salida
1256.9	0	0	0	0	0	1287.7	0	Llegada
1287.7	1	0.563335	8.60822	0.732366	4.04917	1296.31	1291.75	Salida
1291.75	0	0	0	0	0	1296.31	0	Llegada
1296.31	1	0.855417	2.34249	0.692868	4.76991	1298.65	1301.08	Llegada
1298.65	2	0.639749	6.70019	0.228487	19.1916	1305.35	1301.08	Salida
1301.08	1	0	0	0	0	1305.35	1317.84	Llegada
1305.35	2	0.00522868	78.8039	0.925843	1.00166	1384.15	1306.35	Salida
1306.35	1	0	0	0	0	1384.15	1317.84	Salida
1317.84	0	0	0	0	0	1384.15	0	Llegada
1384.15	1	0.581982	8.11973	0.542941	7.93981	1392.27	1392.09	Salida
1392.09	0	0	0	0	0	1392.27	0	Llegada
1392.27	1	0.0880572	36.4465	0.863089	1.91409	1428.72	1394.19	Salida
1394.19	0	0	0	0	0	1428.72	0	Llegada
1428.72	1	0.624841	7.05386	0.322657	14.7051	1435.77	1443.42	Llegada
1435.77	2	0.307092	17.7091	0.146198	24.9963	1453.48	1443.42	Salida
1443.42	1	0	0	0	0	1453.48	1460.77	Llegada
1453.48	2	0.869654	2.0949	0.927946	0.97216	1455.58	1454.45	Salida
1454.45	1	0	0	0	0	1455.58	1460.77	Llegada
1455.58	2	0.158229	27.6557	0.0467446	39.8197	1483.23	1460.77	Salida
1460.77	1	0	0	0	0	1483.23	1495.4	Llegada
1483.23	2	0.086802	36.6619	0.512591	8.68759	1519.9	1491.92	Salida
1491.92	1	0	0	0	0	1519.9	1495.4	Salida
1495.4	0	0	0	0	0	1519.9	0	Llegada
1519.9	1	0.443557	12.1939	0.0810948	32.6578	1532.09	1552.55	Llegada
1532.09	2	0.017732	60.4858	0.831342	2.40129	1592.57	1534.49	Salida
1534.49	1	0	0	0	0	1592.57	1552.55	Salida
1552.55	0	0	0	0	0	1592.57	0	Llegada
1592.57	1	0.0280642	53.5989	0.427745	11.04	1646.17	1603.61	Salida
1603.61	0	0	0	0	0	1646.17	0	Llegada
1646.17	1	0.105522	33.7326	0.0947905	30.6291	1679.91	1676.8	Salida
1676.8	0	0	0	0	0	1679.91	0	Llegada
1679.91	1	0.898101	1.6121	0.668857	5.22841	1681.52	1685.13	Llegada
1681.52	2	0.827157	2.84642	0.753518	3.67904	1684.36	1685.13	Llegada
1684.36	3	0.361724	15.2531	0.466906	9.90117	1699.62	1685.13	Salida
1685.13	2	0	0	0	0	1699.62	1685.2	Salida
1685.2	1	0	0	0	0	1699.62	1694.27	Salida
1694.27	0	0	0	0	0	1699.62	0	Llegada
1699.62	1	0.982005	0.272386	0.366953	13.0328	1699.89	1712.65	Llegada
1699.89	2	0.392748	14.0188	0.563987	7.44541	1713.91	1707.34	Salida
1707.34	1	0	0	0	0	1713.91	1712.65	Salida
1712.65	0	0	0	0	0	1713.91	0	Llegada
1713.91	1	0.909894	1.41642	0.480806	9.5198	1715.33	1723.43	Llegada
1715.33	2	0.427076	12.7619	0.534735	8.13779	1728.09	1723.43	Salida
1723.43	1	0	0	0	0	1728.09	1723.46	Salida
1723.46	0	0	0	0	0	1728.09	0	Llegada
1728.09	1	0.803463	3.28236	0.734168	4.01723	1731.37	1732.1	Llegada
1731.37	2	0.680933	5.76436	0.673117	5.14587	1737.13	1732.1	Salida
1732.1	1	0	0	0	0	1737.13	1736.52	Salida
1736.52	0	0	0	0	0	1737.13	0	Llegada
1737.13	1	0.662114	6.18477	0.839162	2.27957	1743.32	1739.41	Salida
1739.41	0	0	0	0	0	1743.32	0	Llegada
1743.32	1	0.719861	4.93045	0.748916	3.75868	1748.25	1747.08	Salida
1747.08	0	0	0	0	0	1748.25	0	Llegada
1748.25	1	0.351754	15.6724	0.163419	23.5487	1763.92	1771.8	Llegada
1763.92	2	0.83001	2.79475	0.369486	12.9434	1766.72	1771.8	Llegada
1766.72	3	0.99476	0.0788043	0.858075	1.98983	1766.8	1768.71	Llegada
1766.8	4	0.797231	3.39917	0.100282	29.897	1770.19	1768.71	Salida
1768.71	3	0	0	0	0	1770.19	1771.8	Llegada
1770.19	4	0.952865	0.724227	0.695331	4.72377	1770.92	1771.8	Llegada
1770.92	5	0.769138	3.93727	0	0	1774.86	1771.8	Salida
1771.8	4	0	0	0.780022	3.22963	1774.86	1774.92	Llegada
1774.86	5	0.448849	12.016	0	0	1786.87	1774.92	Salida
1774.92	4	0	0	0.130862	26.4369	1786.87	1775.03	Salida
1775.03	3	0	0	0	0	1786.87	1776.87	Salida
1776.87	2	0	0	0	0	1786.87	1796.69	Llegada
1786.87	3	0.246927	20.9799	0.430854	10.9458	1807.85	1796.69	Salida
1796.69	2	0	0	0	0	1807.85	1797.82	Salida
1797.82	1	0	0	0	0	1807.85	1801.36	Salida
1801.36	0	0	0	0	0	1807.85	0	Llegada
1807.85	1	0.497815	10.4629	0.639676	5.80832	1818.31	1813.66	Salida
1813.66	0	0	0	0	0	1818.31	0	Llegada
1818.31	1	0.994841	0.0775865	0.407709	11.6636	1818.39	1829.98	Llegada
1818.39	2	0.120481	31.7439	0.421917	11.2183	1850.14	1829.61	Salida
1829.61	1	0	0	0	0	1850.14	1829.98	Salida
1829.98	0	0	0	0	0	1850.14	0	Llegada
1850.14	1	0.942444	0.889189	0.923944	1.02835	1851.03	1851.16	Llegada
1851.03	2	0.156084	27.8604	0.623377	6.14385	1878.89	1851.16	Salida
1851.16	1	0	0	0	0	1878.89	1857.17	Salida
1857.17	0	0	0	0	0	1878.89	0	Llegada
1878.89	1	0.597061	7.73604	0.818198	2.60846	1886.62	1881.49	Salida
1881.49	0	0	0	0	0	1886.62	0	Llegada
1886.62	1	0.462539	11.5654	0.316922	14.9383	1898.19	1901.56	Llegada
1898.19	2	0.567114	8.50793	0.814293	2.67066	1906.7	1900.86	Salida
1900.86	1	0	0	0	0	1906.7	1901.56	Salida
1901.56	0	0	0	0	0	1906.7	0	Llegada
1906.7	1	0.480341	10.9989	0.397124	12.0056	1917.69	1918.7	Llegada
